Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Yellow,-0.1413621,-0.006305128,0.9899378,0.08612093,-0.03320325,0.9957313,3.368301,3.368301,1,0.1,2.771623,0.02513146
Yellow,-0.1382298,-0.009906962,0.9903507,0.08625897,-0.03067053,0.9958006,3.383469,3.383469,1,0.1,2.791498,0.01987553
Yellow,-0.1341388,-0.01248958,0.9908838,0.08535825,-0.0341494,0.995765,3.398148,3.398148,1,0.1,2.816568,0.02506948
Yellow,-0.1287689,-0.01455272,0.9915679,0.08613635,-0.02589431,0.9959468,3.427094,3.427094,1,0.1,2.83609,0.01952243
Yellow,-0.1227225,-0.01583496,0.9923147,0.09304865,-0.01141364,0.9955962,3.42749,3.42749,1,0.1,2.863582,0.02749181
Yellow,-0.1157977,-0.01625728,0.9931397,0.09338509,-0.01316852,0.995543,3.416229,3.416229,1,0.1,2.881721,0.01813936
Yellow,-0.1072034,-0.01572047,0.9941128,0.08017001,-0.02325449,0.9965099,3.447205,3.447205,1,0.1,2.905715,0.02399373
Yellow,-0.09496426,-0.01469827,0.9953721,0.07042018,-0.02839696,0.9971131,3.312408,3.312408,1,0.1,2.925931,0.02021599
Yellow,-0.07587026,-0.01192617,0.9970464,0.06233265,-0.02973961,0.9976122,3.329727,3.329727,1,0.1,2.94963,0.02369905
Yellow,-0.05378963,-0.007670045,0.9985229,0.02981615,-0.03527889,0.9989327,3.477142,3.477142,1,0.1,2.968608,0.01897764
Yellow,-0.02921201,-0.003233273,0.999568,0.01840213,-0.02124027,0.999605,3.438232,3.438232,1,0.1,2.994397,0.02578926
Yellow,-0.002489434,-6.432534E-07,0.999997,0.006485081,0.01313801,0.9998927,3.263107,3.263107,1,0.1,3.013242,0.01884484
Yellow,0.02456634,0.002264524,0.9996957,-0.01014719,-0.001113902,0.9999479,3.352539,3.352539,1,0.1,3.040808,0.02756619
Yellow,0.05144243,0.003596239,0.9986695,-0.03103658,-0.0002899189,0.9995182,3.266754,3.266754,1,0.1,3.059259,0.01845074
Yellow,0.07627449,0.003765046,0.9970798,-0.0483858,0.0001678473,0.9988287,3.221298,3.221298,1,0.1,3.083246,0.02398705
Yellow,0.1012267,0.004747386,0.9948521,0.09089722,0.147645,0.9848546,3.393738,3.393738,1,0.1,3.10204,0.01879406
Yellow,0.126088,0.005729701,0.9920025,0.1362005,0.2460337,0.9596441,3.451263,3.451263,1,0.1,3.127998,0.0259583
Yellow,0.1501756,0.00544208,0.9886444,0.1523302,0.3427009,0.9270121,3.65126,3.65126,1,0.1,3.146092,0.01809359
Yellow,0.1713441,0.002106048,0.985209,0.1935274,0.4527288,0.8703929,3.636398,3.636398,1,0.2094465,3.172969,0.0268774
Yellow,0.1880557,-0.00157583,0.9821571,0.1520562,0.4334783,0.8882429,3.702744,3.702744,1,0,3.192378,0.01940894
Yellow,0.1999389,-0.00286854,0.9798042,0.182375,0.4648488,0.8664035,3.465942,3.465942,1,1,3.217542,0.02516365
Yellow,0.2075857,-0.001502948,0.9782157,0.1069504,0.4027157,0.9090554,3.341415,3.341415,1,1,3.236124,0.01858211
Yellow,0.2118674,0.0003590388,0.9772983,0.1030283,0.3931007,0.9137051,3.494568,3.494568,1,1,3.261948,0.02582431
Yellow,0.2116873,0.002618899,0.9773339,0.09973211,0.3769251,0.9208588,3.537445,3.537445,1,1,3.280941,0.01899338
Yellow,0.2082398,0.005436304,0.9780627,0.1183484,0.3921856,0.9122412,3.513214,3.513214,1,1,3.305517,0.02457571
Yellow,0.2016356,0.007382892,0.9794328,0.1019137,0.3807994,0.9190242,3.529388,3.529388,1,1,3.324632,0.01911449
Yellow,0.1929649,0.007968261,0.9811733,0.1025101,0.3862364,0.9166859,3.515198,3.515198,1,1,3.349855,0.02522349
Yellow,0.1829141,0.008621356,0.9830911,0.1025715,0.3777383,0.9202135,3.536758,3.536758,1,1,3.368853,0.01899791
Yellow,0.17293,0.01014656,0.9848818,0.09307926,0.3775814,0.9212863,3.665131,3.665131,1,1,3.397453,0.02859998
Yellow,0.1623973,0.01174062,0.9866556,0.1046307,0.4713037,0.8757427,3.484528,3.484528,1,1,3.418132,0.02067852
Yellow,0.1508169,0.01355218,0.9884688,0.1044322,0.5002646,0.8595518,3.466095,3.466095,1,1,3.440054,0.02192235
Yellow,0.1374126,0.01655883,0.9903755,0.01870741,0.504261,0.8633487,3.557541,3.557541,1,1,3.458265,0.01821136
Yellow,0.1223801,0.02102379,0.9922606,0.01063555,0.5396206,0.8418412,3.712845,3.712845,1,1,3.484575,0.02630949
Yellow,0.1060548,0.02620585,0.9940149,0.01458748,0.5276212,0.8493545,3.783478,3.783478,1,1,3.502201,0.01762605
Yellow,0.08904162,0.03242498,0.9955,-0.01936363,0.5184081,0.8549141,3.639236,3.639236,1,1,3.528455,0.02625442
Yellow,0.07105011,0.03790835,0.9967521,-0.0155489,0.5297154,0.848033,3.694107,3.694107,1,1,3.547688,0.01923251
Yellow,0.05256914,0.04130365,0.9977627,-0.01055915,0.5500373,0.8350734,3.711807,3.711807,1,1,3.572357,0.02466965
Yellow,0.0339387,0.04142332,0.9985651,-0.01272605,0.5582981,0.8295429,3.754898,3.754898,1,1,3.590876,0.01851821
Yellow,0.01602784,0.0391569,0.9991046,-0.008941817,0.5747024,0.8183135,3.908264,3.908264,1,1,3.61677,0.02589464
Yellow,-0.0007019078,0.03563712,0.9993646,0.01147477,0.5708852,0.8209497,3.816818,3.816818,1,1,3.634706,0.01793623
Yellow,-0.01546062,0.03234825,0.999357,0.01528941,0.5762521,0.817129,3.68721,3.68721,1,1,3.660946,0.02623963
Yellow,-0.02796387,0.03158279,0.9991099,0.004348809,0.5655283,0.8247174,3.792984,3.792984,1,1,3.680232,0.01928616
Yellow,-0.03869974,0.03221133,0.9987316,-0.02043168,0.5385631,0.8423374,3.822128,3.822128,1,1,3.705378,0.02514553
Yellow,-0.04826222,0.03329935,0.9982795,-0.01251223,0.5407878,0.841066,3.883621,3.883621,1,1,3.724715,0.01933765
Yellow,-0.05710103,0.0347681,0.9977628,0.05433737,0.594705,0.8021056,3.600769,3.600769,1,1,3.749805,0.02508974
Yellow,-0.06497153,0.03714672,0.9971954,-0.02851896,0.5323691,0.8460318,3.969116,3.969116,1,1,3.768403,0.01859736
Yellow,-0.07153095,0.04041816,0.9966192,-0.01887544,0.531381,0.8469227,3.818497,3.818497,1,1,3.794347,0.02594471
Yellow,-0.07560645,0.04406519,0.9961636,0.0005645801,0.5025374,0.8645553,3.98616,3.98616,1,1,3.813885,0.01953816
Yellow,-0.07630368,0.04862412,0.9958983,0.003784213,0.5260819,0.8504255,4.040283,4.040283,1,1,3.84012,0.02623487
Yellow,-0.07335121,0.05376791,0.9958557,-0.0353856,0.5034093,0.8633232,4.04245,4.04245,1,1,3.857982,0.0178616
Yellow,-0.06732297,0.05994581,0.9959288,-0.04919482,0.4910174,0.8697596,4.041336,4.041336,1,1,3.882885,0.02490258
Yellow,-0.05763963,0.06632049,0.9961321,-0.03765894,0.4473602,0.8935606,4.124695,4.124695,1,1,3.901912,0.01902771
Yellow,-0.04452857,0.07140563,0.9964529,0.04039023,0.3368854,0.940679,4.191116,4.191116,1,1,3.92784,0.02592778
Yellow,-0.02928999,0.0748087,0.9967676,0.01519784,0.2290205,0.9733029,4.09285,4.09285,1,0,3.947491,0.0196507
Yellow,-0.01331246,0.07727083,0.9969212,-0.04557858,0.03494307,0.9983494,4.065384,4.065384,1,0,3.971147,0.02365661
Yellow,0.001035067,0.07823627,0.9969343,-0.05848707,-0.0598451,0.9964927,4.114243,4.114243,1,0.2683444,3.990976,0.01982903
Yellow,0.01169483,0.07536428,0.9970875,-0.06616259,-0.05172767,0.9964672,4.109802,4.109802,1,0.6183165,4.015749,0.02477312
Yellow,0.01941606,0.06833711,0.9974733,-0.1017156,-0.08488507,0.9911854,4.058807,4.058807,1,1,4.035591,0.01984119
