Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.03573151,-0.05596064,0.9977934,-0.01185611,-0.06178301,0.9980192,2.692322,2.692322,1,0.1,3.996413,0.02733016
Red,-0.03532631,-0.05631382,0.997788,-0.01094059,-0.06169151,0.9980353,2.692474,2.692474,1,0.1,4.01398,0.01756763
Blue,-0.03482606,-0.05647599,0.9977964,-0.0145571,-0.06393526,0.9978479,2.69136,2.69136,1,0.1,4.040342,0.02636147
Blue,-0.03438657,-0.05590984,0.9978434,-0.01766982,-0.06607111,0.9976585,2.688293,2.688293,1,0.1,4.094024,0.05368185
Blue,-0.03404657,-0.05630562,0.9978329,-0.01795964,-0.06538408,0.9976985,2.68869,2.68869,1,0.1,4.119055,0.02503157
Blue,-0.03428253,-0.05613884,0.9978342,-0.01776128,-0.06497209,0.997729,2.695145,2.695145,1,0.1,4.150767,0.03171158
Blue,-0.03408372,-0.05598466,0.9978497,-0.01808194,-0.06515603,0.9977112,2.695618,2.695618,1,0.1,4.169112,0.01834488
Blue,-0.03399186,-0.05581232,0.9978625,-0.01654067,-0.06497246,0.99775,2.695892,2.695892,1,0.1,4.195288,0.02617645
Blue,-0.03367961,-0.05594135,0.9978659,-0.01719678,-0.0650487,0.9977339,2.695724,2.695724,1,0.1,4.214487,0.01919889
Blue,-0.03358688,-0.05599788,0.9978658,-0.01768507,-0.0653844,0.9977034,2.694778,2.694778,1,0.1,4.240143,0.02565622
Blue,-0.0337436,-0.05597503,0.9978618,-0.01733406,-0.06622342,0.9976543,2.695511,2.695511,1,0.1,4.257483,0.01734018
Blue,-0.03412522,-0.05590244,0.9978529,-0.01728832,-0.0652775,0.9977174,2.691559,2.691559,1,0.1,4.282953,0.02546978
Blue,-0.03434762,-0.05557682,0.9978635,-0.01722731,-0.06433155,0.9977799,2.697632,2.697632,1,0.1,4.30134,0.01838636
Blue,-0.03415408,-0.05532482,0.9978841,-0.01853947,-0.06523146,0.9976979,2.697281,2.697281,1,0.1,4.329114,0.02777481
Blue,-0.03370684,-0.05506725,0.9979136,-0.01756293,-0.0654757,0.9976996,2.714081,2.714081,1,0.1,4.348108,0.01899385
Blue,-0.03343869,-0.05474361,0.9979404,-0.01768499,-0.06637593,0.9976379,2.721756,2.721756,1,0.1,4.373252,0.0251441
Blue,-0.0332507,-0.05431151,0.9979702,-0.01744083,-0.06436171,0.9977742,2.726501,2.726501,1,0.1,4.391478,0.01822519
Blue,-0.03292899,-0.05429772,0.9979817,-0.01759354,-0.06373653,0.9978117,2.726471,2.726471,1,0.1,4.417242,0.02576399
Blue,-0.0326819,-0.05455852,0.9979756,-0.01844812,-0.06555262,0.9976785,2.708801,2.708801,1,0.1,4.43534,0.01809883
Blue,-0.0328263,-0.05488637,0.9979529,-0.01869228,-0.06730745,0.9975572,2.708679,2.708679,1,0.1,4.462227,0.02688646
Blue,-0.03300378,-0.05501541,0.9979399,-0.01884481,-0.07104571,0.997295,2.694626,2.694626,1,0.1,4.480576,0.01834869
Blue,-0.03304183,-0.05473877,0.9979538,-0.01605241,-0.07023694,0.9974012,2.689178,2.689178,1,0.1,4.50687,0.02629471
Blue,-0.03279274,-0.05468716,0.9979649,-0.0121309,-0.07287698,0.9972671,2.689835,2.689835,1,0.1,4.525376,0.01850605
Blue,-0.032279,-0.05472525,0.9979796,-0.0112611,-0.07286143,0.9972785,2.689682,2.689682,1,0.1,4.550833,0.02545691
Blue,-0.03181366,-0.05510266,0.9979737,-0.005661082,-0.07388399,0.9972507,2.689774,2.689774,1,0.1,4.571473,0.0206399
Blue,-0.03162519,-0.05518999,0.9979749,-0.006088335,-0.07608129,0.997083,2.682755,2.682755,1,0.1,4.595923,0.02444983
Blue,-0.03184749,-0.05519624,0.9979675,-0.01812751,-0.06982449,0.9973946,2.692551,2.692551,1,0.1,4.61396,0.01803684
Blue,-0.0318581,-0.05498646,0.9979787,-0.01191714,-0.07652302,0.9969966,2.7789,2.7789,1,0.1,4.640643,0.02668285
Blue,-0.03187044,-0.05514657,0.9979696,0,0,1,1.945435,1.945435,0.7612027,0.1,4.660391,0.01974869
Blue,-0.03180047,-0.05519907,0.9979688,0,0,1,-1,-1,0.4994872,0.1,4.684424,0.02403259
Blue,-0.0315548,-0.05497754,0.9979888,0,0,1,-1,-1,0.2956927,0.1,4.702127,0.01770306
Blue,-0.03107414,-0.05466527,0.9980211,0,0,1,-1,-1,0.1785289,0.1,4.727806,0.02567911
