Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Yellow,-0.1204298,-0.2012222,0.9721143,0.1001437,0.0860598,0.9912441,2.990234,2.990234,1,0.7945741,4.487901,0.02461147
Yellow,-0.1213948,-0.2016327,0.9719092,0.09863327,0.07711829,0.9921311,2.976349,2.976349,1,0.7269455,4.507164,0.01926327
Yellow,-0.1221523,-0.2023784,0.9716593,0.09774848,0.07484488,0.9923928,2.991913,2.991913,1,0.718687,4.532279,0.02511501
Yellow,-0.1221257,-0.2029811,0.9715369,0.09924432,0.07524196,0.9922143,2.976379,2.976379,1,0.7284159,4.552027,0.01974773
Yellow,-0.122198,-0.2028433,0.9715567,0.09915265,0.0771645,0.9920758,2.969177,2.969177,1,0.7384642,4.577015,0.02498817
Yellow,-0.1225352,-0.2022866,0.9716302,0.102082,0.0818792,0.9914005,2.961914,2.961914,1,0.7588217,4.595895,0.01887989
Yellow,-0.1228317,-0.2011743,0.9718237,0.1023571,0.08166595,0.9913898,2.951752,2.951752,1,0.7267656,4.620738,0.02484226
Yellow,-0.1238526,-0.1995828,0.9720223,0.0964513,0.07513466,0.9924978,2.925552,2.925552,1,0.723735,4.641727,0.02098989
Yellow,-0.1250189,-0.1982155,0.9721527,0.09668113,0.07710382,0.9923244,2.914108,2.914108,1,0.6916826,4.667139,0.02541113
Yellow,-0.126388,-0.1973451,0.9721528,0.09631399,0.08259626,0.9919181,2.899796,2.899796,1,0.7029818,4.685302,0.01816368
Yellow,-0.1275562,-0.1964954,0.9721723,0.09626886,0.08220009,0.9919553,2.899567,2.899567,1,0.7133107,4.710802,0.02549982
Yellow,-0.1287609,-0.1961564,0.972082,0.09632925,0.07386819,0.9926047,2.853104,2.853104,1,0.6975052,4.730018,0.01921558
