Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Yellow,False,-0.09335993,-0.05016805,0.9943677,0.05172777,-0.03770481,0.9979492,2.605118,2.605118,1,1,4.358564,0.01489639
0,Yellow,False,-0.09327047,-0.049797,0.9943947,0.04785201,-0.03504977,0.9982393,2.612167,2.612167,1,1,4.372638,0.01407385
0,Yellow,False,-0.09340657,-0.04895971,0.9944236,0.04797381,-0.03590406,0.9982031,2.61142,2.61142,1,1,4.395559,0.02292061
0,Yellow,False,-0.09368354,-0.04847129,0.9944214,0.04670746,-0.03704859,0.9982213,2.610321,2.610321,1,1,4.416488,0.02092934
0,Yellow,False,-0.09388244,-0.04882477,0.9943854,0.04763811,-0.0425264,0.997959,2.595612,2.595612,1,1,4.44189,0.02540207
0,Yellow,False,-0.09377211,-0.04890925,0.9943916,0.04872174,-0.04504434,0.9977962,2.590652,2.590652,1,1,4.461812,0.01992178
0,Yellow,False,-0.09397908,-0.04941523,0.994347,0.05038501,-0.04783677,0.9975836,2.621841,2.621841,1,1,4.48339,0.02157784
0,Yellow,False,-0.09438276,-0.04970329,0.9942944,0.04788259,-0.05001885,0.9975998,2.624313,2.624313,1,1,4.505853,0.02246332
0,Yellow,False,-0.0943569,-0.04981975,0.9942911,0.04707348,-0.05033888,0.9976222,2.63472,2.63472,1,1,4.528674,0.02282095
0,Yellow,False,-0.0943869,-0.05017228,0.9942705,0.04672292,-0.04641774,0.9978288,2.656525,2.656525,1,1,4.550868,0.02219391
0,Yellow,False,-0.09427854,-0.0501826,0.9942803,0.049988,-0.04805013,0.9975933,2.649628,2.649628,1,1,4.572533,0.0216651
0,Yellow,False,-0.09402895,-0.04993618,0.9943163,0.0469519,-0.04089408,0.9980597,2.652603,2.652603,1,1,4.594626,0.0220933
0,Yellow,False,-0.09387442,-0.04931536,0.9943619,0.04658528,-0.0396425,0.9981274,2.653137,2.653137,1,1,4.617393,0.02276611
0,Yellow,False,-0.09399675,-0.04889216,0.9943713,0.04623418,-0.04013066,0.9981242,2.657379,2.657379,1,1,4.639296,0.02190304
